"CUSTOMER_ID";"CITY";"STATE_PROVINCE";"COUNTRY";"BIRTHDATE";"MARITAL_STATUS";"YEARLY_INCOME";"GENDER";"MEMBER_CARD";"OCCUPATION";"FULLNAME";"POPULATION"
2600;"Ballard";"WA";"USA";16-SEP-50;"M";"$30K - $50K";"F";"Normal";"Clerical";"Katherine Hilen";328000000
2601;"Los Angeles";"CA";"USA";16-JUL-66;"M";"$10K - $30K";"F";"Normal";"Manual";"Suzette Baseheart";328000000
2602;"Burlingame";"CA";"USA";10-AUG-43;"M";"$150K +";"M";"Golden";"Professional";"Dana Carol Shannon";328000000
2603;"Port Hammond";"BC";"Canada";13-JUL-67;"S";"$10K - $30K";"M";"Normal";"Manual";"Jodi Smith";38000000
2604;"Royal Oak";"BC";"Canada";04-JUN-62;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Pamela Williams";38000000
2605;"Lincoln Acres";"CA";"USA";03-JUN-51;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Josephine Underwood";328000000
2606;"Edmonds";"WA";"USA";23-MAY-73;"S";"$50K - $70K";"M";"Silver";"Professional";"Edna Dawson";328000000
2607;"Berkeley";"CA";"USA";20-OCT-64;"S";"$130K - $150K";"F";"Bronze";"Management";"Sareena Cook";328000000
2608;"Richmond";"CA";"USA";13-MAR-71;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Sandy Spaulding";328000000
2609;"Downey";"CA";"USA";22-AUG-44;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Virginia Weiss";328000000
2610;"Downey";"CA";"USA";09-MAY-31;"S";"$50K - $70K";"F";"Bronze";"Professional";"Kamal Pansa";328000000
2611;"Redwood City";"CA";"USA";11-AUG-71;"S";"$30K - $50K";"M";"Normal";"Skilled Manual";"Edna Sullivan";328000000
2612;"San Diego";"CA";"USA";06-JUN-19;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Suzanne Sypriano";328000000
2613;"Milwaukie";"OR";"USA";04-OCT-23;"M";"$30K - $50K";"F";"Bronze";"Manual";"Richard Butler";328000000
2614;"Corvallis";"OR";"USA";25-SEP-28;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Stacy Glenn";328000000
2615;"Westminster";"BC";"Canada";21-JUL-35;"M";"$50K - $70K";"M";"Bronze";"Professional";"Alvin Maddalena";38000000
2616;"Walla Walla";"WA";"USA";26-APR-79;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Dorothy Moyer";328000000
2617;"Albany";"OR";"USA";23-OCT-57;"S";"$70K - $90K";"M";"Bronze";"Professional";"Andrea Sanchez";328000000
2618;"Los Angeles";"CA";"USA";14-AUG-66;"M";"$30K - $50K";"F";"Golden";"Manual";"Sali Belleci";328000000
2619;"Downey";"CA";"USA";15-MAR-52;"S";"$10K - $30K";"F";"Normal";"Manual";"Robert Van Treeck";328000000
2620;"West Covina";"CA";"USA";13-JAN-22;"M";"$50K - $70K";"F";"Bronze";"Management";"Betty Boshnack";328000000
2621;"Woodland Hills";"CA";"USA";10-SEP-42;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Helen Wyatt";328000000
2622;"Acapulco";"Guerrero";"Mexico";24-MAY-56;"S";"$70K - $90K";"F";"Bronze";"Professional";"Susan Torres";126000000
2623;"National City";"CA";"USA";03-SEP-21;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Maryann Rivera";328000000
2624;"Redwood City";"CA";"USA";20-SEP-60;"S";"$30K - $50K";"F";"Silver";"Manual";"Cynthia Fox";328000000
2625;"Woodburn";"OR";"USA";27-NOV-65;"S";"$70K - $90K";"F";"Bronze";"Management";"Jeremy Vanbuskirk";328000000
2626;"Oregon City";"OR";"USA";22-AUG-26;"M";"$30K - $50K";"M";"Bronze";"Manual";"Arden Bowen";328000000
2627;"Bellflower";"CA";"USA";22-JUL-79;"S";"$10K - $30K";"M";"Normal";"Manual";"Daniel Bartle";328000000
2628;"N. Vancouver";"BC";"Canada";14-FEB-59;"S";"$130K - $150K";"M";"Bronze";"Professional";"Vicki Wood";38000000
2629;"Lynnwood";"WA";"USA";09-MAR-26;"M";"$70K - $90K";"F";"Silver";"Professional";"Kathy Loyer";328000000
2630;"Sedro Woolley";"WA";"USA";08-MAR-78;"M";"$50K - $70K";"F";"Golden";"Management";"Darren Williams";328000000
2631;"Sooke";"BC";"Canada";13-NOV-59;"S";"$10K - $30K";"M";"Normal";"Manual";"Pacita Kuntz";38000000
2632;"Woodburn";"OR";"USA";07-NOV-49;"S";"$10K - $30K";"M";"Normal";"Manual";"Catherine Benallich";328000000
2633;"N. Vancouver";"BC";"Canada";12-JUN-71;"M";"$30K - $50K";"M";"Bronze";"Manual";"Margaret Bushman";38000000
2634;"Acapulco";"Guerrero";"Mexico";27-NOV-42;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Linton Davis";126000000
2635;"Edmonds";"WA";"USA";26-MAR-60;"M";"$30K - $50K";"M";"Bronze";"Clerical";"Edwin Kovacs";328000000
2636;"Puyallup";"WA";"USA";21-AUG-62;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Maggie Wilks";328000000
2637;"Metchosin";"BC";"Canada";02-APR-26;"M";"$30K - $50K";"M";"Bronze";"Manual";"Ian Skarr";38000000
2638;"Woodburn";"OR";"USA";13-JUL-72;"M";"$50K - $70K";"F";"Bronze";"Management";"Barbara Adams";328000000
2639;"Issaquah";"WA";"USA";16-AUG-69;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Dale Bond";328000000
2640;"Downey";"CA";"USA";03-MAY-70;"M";"$30K - $50K";"M";"Golden";"Professional";"Barry Beninati";328000000
2641;"Mexico City";"Mexico";"Mexico";08-MAR-37;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Joe Haney";126000000
2642;"Everett";"WA";"USA";27-AUG-31;"S";"$70K - $90K";"M";"Normal";"Management";"Shirley Stewart";328000000
2643;"Ladner";"BC";"Canada";08-JUL-77;"S";"$50K - $70K";"M";"Silver";"Manual";"Steve Williams";38000000
2644;"Tlaxiaco";"Oaxaca";"Mexico";24-SEP-18;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Tracey Henriques";126000000
2645;"Walla Walla";"WA";"USA";27-SEP-29;"S";"$70K - $90K";"F";"Golden";"Management";"Anne-Marie Wood";328000000
2646;"Camacho";"Zacatecas";"Mexico";16-DEC-27;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Margaret Terry";126000000
2647;"Long Beach";"CA";"USA";18-MAY-40;"S";"$50K - $70K";"M";"Bronze";"Professional";"Karen Smith";328000000
2648;"El Cajon";"CA";"USA";09-FEB-62;"M";"$30K - $50K";"M";"Silver";"Manual";"Alice Randall";328000000
2649;"Santa Anita";"DF";"Mexico";11-APR-46;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Thomas Belli";126000000
2650;"San Jose";"CA";"USA";24-MAY-49;"M";"$30K - $50K";"F";"Golden";"Skilled Manual";"Gail Wojik";328000000
2651;"Langley";"BC";"Canada";17-NOV-23;"M";"$130K - $150K";"F";"Golden";"Management";"Richard Kraft";38000000
2652;"Ladner";"BC";"Canada";10-FEB-57;"S";"$30K - $50K";"F";"Normal";"Manual";"Ronald Hewton, Sr.";38000000
2653;"Victoria";"BC";"Canada";12-MAY-13;"S";"$50K - $70K";"F";"Bronze";"Professional";"Connie Sweet";38000000
2654;"Arcadia";"CA";"USA";05-AUG-33;"M";"$130K - $150K";"F";"Bronze";"Management";"Cynthia Claypool";328000000
2655;"Colma";"CA";"USA";05-MAY-62;"M";"$110K - $130K";"M";"Golden";"Professional";"Julia Vasilauskas";328000000
2656;"Woodburn";"OR";"USA";16-OCT-25;"M";"$10K - $30K";"F";"Normal";"Professional";"Dawn Zehr";328000000
2657;"Burnaby";"BC";"Canada";02-JUL-36;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Frank May";38000000
2658;"Glendale";"CA";"USA";18-SEP-62;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Florentius Bass";328000000
2659;"Palo Alto";"CA";"USA";12-DEC-58;"S";"$30K - $50K";"M";"Bronze";"Manual";"Akram James";328000000
2660;"Guadalajara";"Jalisco";"Mexico";10-FEB-43;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Faye Gulick";126000000
2661;"Pomona";"CA";"USA";07-DEC-20;"M";"$50K - $70K";"M";"Bronze";"Professional";"Renato Urgphakorn";328000000
2662;"W. Linn";"OR";"USA";20-DEC-50;"S";"$30K - $50K";"F";"Bronze";"Manual";"Charles Whicher";328000000
2663;"Spokane";"WA";"USA";03-MAY-37;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Stanley LeMaster";328000000
2664;"Tacoma";"WA";"USA";18-SEP-22;"S";"$50K - $70K";"F";"Silver";"Skilled Manual";"Percy Dissette";328000000
2665;"Oregon City";"OR";"USA";04-OCT-23;"S";"$10K - $30K";"F";"Normal";"Manual";"Andrew Passig";328000000
2666;"Tixapan";"DF";"Mexico";25-NOV-70;"S";"$30K - $50K";"M";"Bronze";"Manual";"Kameron Montano";126000000
2667;"Glendale";"CA";"USA";02-OCT-24;"M";"$50K - $70K";"F";"Golden";"Clerical";"Dalene Crega";328000000
2668;"Lakewood";"CA";"USA";19-AUG-19;"M";"$70K - $90K";"M";"Bronze";"Professional";"Mark Connors";328000000
2669;"Concord";"CA";"USA";18-AUG-78;"S";"$10K - $30K";"M";"Bronze";"Manual";"Russ Aspinwall";328000000
2670;"La Mesa";"CA";"USA";08-AUG-60;"S";"$70K - $90K";"F";"Bronze";"Professional";"Susan Toenjes";328000000
2671;"Victoria";"BC";"Canada";14-JUL-67;"S";"$90K - $110K";"M";"Bronze";"Professional";"Linda Svoboda";38000000
2672;"Chula Vista";"CA";"USA";22-AUG-62;"S";"$10K - $30K";"M";"Golden";"Manual";"Lowell Whitehouse";328000000
2673;"W. Linn";"OR";"USA";05-FEB-35;"M";"$50K - $70K";"M";"Silver";"Management";"Michael Briggs";328000000
2674;"Milwaukie";"OR";"USA";18-OCT-22;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Paul Medina";328000000
2675;"San Gabriel";"CA";"USA";21-FEB-62;"S";"$110K - $130K";"M";"Silver";"Management";"Billie Latessa";328000000
2676;"Langley";"BC";"Canada";15-NOV-10;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Virginia Woods";38000000
2677;"Lebanon";"OR";"USA";13-APR-14;"S";"$50K - $70K";"F";"Bronze";"Professional";"Jennifer Weber";328000000
2678;"Port Orchard";"WA";"USA";07-MAR-19;"M";"$90K - $110K";"M";"Bronze";"Management";"Jennifer Spars";328000000
2679;"Port Hammond";"BC";"Canada";15-APR-38;"M";"$110K - $130K";"M";"Bronze";"Professional";"Lorenzo Dr. Eugene Burbige";38000000
2680;"W. Linn";"OR";"USA";27-APR-54;"S";"$70K - $90K";"F";"Bronze";"Professional";"Pilar Pontius";328000000
2681;"Altadena";"CA";"USA";08-FEB-44;"M";"$150K +";"M";"Silver";"Professional";"Patricia McCullough";328000000
2682;"Yakima";"WA";"USA";15-AUG-41;"S";"$30K - $50K";"F";"Bronze";"Manual";"Rafael Kovalic";328000000
2683;"Anacortes";"WA";"USA";27-JUN-39;"M";"$50K - $70K";"F";"Bronze";"Professional";"Lorelei Burnett";328000000
2684;"Everett";"WA";"USA";15-JAN-67;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Brooke Mitchell";328000000
2685;"Oak Bay";"BC";"Canada";09-APR-11;"S";"$50K - $70K";"M";"Bronze";"Professional";"Myrna Brauer";38000000
2686;"Lake Oswego";"OR";"USA";23-OCT-25;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Julia Zugelder";328000000
2687;"Grossmont";"CA";"USA";02-APR-60;"S";"$50K - $70K";"F";"Normal";"Professional";"James Bakeman";328000000
2688;"Burbank";"CA";"USA";19-APR-29;"M";"$50K - $70K";"F";"Silver";"Skilled Manual";"Robert Jecman";328000000
2689;"Port Orchard";"WA";"USA";15-MAR-22;"S";"$30K - $50K";"M";"Bronze";"Manual";"John Owen";328000000
2690;"Bremerton";"WA";"USA";10-NOV-53;"M";"$70K - $90K";"F";"Normal";"Professional";"Karen Bakkie";328000000
2691;"Kirkland";"WA";"USA";09-OCT-55;"M";"$30K - $50K";"M";"Silver";"Skilled Manual";"Theresa Stephens";328000000
2692;"Hidalgo";"Zacatecas";"Mexico";01-MAY-35;"M";"$50K - $70K";"F";"Silver";"Management";"Judith Smith";126000000
2693;"Edmonds";"WA";"USA";07-AUG-14;"M";"$30K - $50K";"F";"Bronze";"Manual";"Sam Silhanek";328000000
2694;"National City";"CA";"USA";26-APR-50;"S";"$70K - $90K";"F";"Silver";"Management";"Marcella Barnes";328000000
2695;"Lebanon";"OR";"USA";19-SEP-19;"M";"$10K - $30K";"F";"Normal";"Manual";"Shelley Melville";328000000
2696;"Santa Cruz";"CA";"USA";13-SEP-79;"M";"$50K - $70K";"F";"Silver";"Management";"Susan Schulze";328000000
2697;"Orizaba";"Veracruz";"Mexico";19-MAR-31;"M";"$30K - $50K";"M";"Bronze";"Professional";"Helen Albo";126000000
2698;"Kirkland";"WA";"USA";07-AUG-72;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Theresa Noffsinger";328000000
2699;"Lincoln Acres";"CA";"USA";12-JUL-76;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Rosalie Anderson";328000000
2700;"Lemon Grove";"CA";"USA";24-OCT-66;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Morris Caffano";328000000
2701;"Mexico City";"Mexico";"Mexico";02-JUN-60;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Charles Flick";126000000
2702;"Lynnwood";"WA";"USA";11-APR-31;"M";"$30K - $50K";"M";"Bronze";"Manual";"Marie Richards";328000000
2703;"Lakewood";"CA";"USA";14-MAY-28;"S";"$30K - $50K";"M";"Bronze";"Manual";"Luisa Dehaas";328000000
2704;"Haney";"BC";"Canada";12-MAY-40;"S";"$30K - $50K";"F";"Bronze";"Manual";"Joyce Moore";38000000
2705;"Coronado";"CA";"USA";16-MAR-78;"M";"$130K - $150K";"F";"Bronze";"Professional";"Eric Soto";328000000
2706;"Coronado";"CA";"USA";24-APR-59;"M";"$70K - $90K";"F";"Bronze";"Professional";"Mike Cole";328000000
2707;"Langford";"BC";"Canada";05-MAR-35;"S";"$70K - $90K";"F";"Bronze";"Management";"Monte Hanavan";38000000
2708;"Tixapan";"DF";"Mexico";21-MAY-47;"M";"$30K - $50K";"F";"Silver";"Manual";"Jose Manchester";126000000
2709;"Torrance";"CA";"USA";25-MAY-57;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Gretel Whitehead";328000000
2710;"Woodland Hills";"CA";"USA";14-AUG-55;"S";"$50K - $70K";"F";"Bronze";"Manual";"Leonard Childs";328000000
2711;"Marysville";"WA";"USA";15-FEB-68;"M";"$130K - $150K";"M";"Bronze";"Management";"Beverly Wiegner";328000000
2712;"Arcadia";"CA";"USA";19-SEP-13;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Bob Tompkins";328000000
2713;"Fremont";"CA";"USA";22-OCT-66;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Harold Marinello";328000000
2714;"Langford";"BC";"Canada";18-APR-11;"S";"$50K - $70K";"M";"Bronze";"Professional";"Alma Adams";38000000
2715;"Issaquah";"WA";"USA";14-MAR-61;"S";"$10K - $30K";"F";"Normal";"Manual";"David Ortiz";328000000
2716;"Salem";"OR";"USA";07-MAY-25;"M";"$30K - $50K";"F";"Bronze";"Manual";"Sheila King";328000000
2717;"Palo Alto";"CA";"USA";09-SEP-51;"S";"$70K - $90K";"M";"Bronze";"Professional";"Nancy Moyer";328000000
2718;"Victoria";"BC";"Canada";26-JUL-66;"M";"$50K - $70K";"M";"Normal";"Professional";"Laura Gutierrez";38000000
2719;"Tlaxiaco";"Oaxaca";"Mexico";27-APR-25;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Sue Hyland";126000000
2720;"Oakland";"CA";"USA";22-NOV-69;"M";"$30K - $50K";"M";"Golden";"Manual";"Robert Rusciano";328000000
2721;"Richmond";"BC";"Canada";23-JUN-69;"S";"$30K - $50K";"M";"Bronze";"Manual";"Baljeet Leyendecker";38000000
2722;"West Covina";"CA";"USA";13-JUL-24;"S";"$110K - $130K";"M";"Bronze";"Professional";"Mariann Garcia";328000000
2723;"Bremerton";"WA";"USA";18-FEB-32;"M";"$70K - $90K";"F";"Normal";"Management";"Colleen Waclawczyk";328000000
2724;"Lincoln Acres";"CA";"USA";04-DEC-76;"S";"$50K - $70K";"M";"Bronze";"Management";"Catherine Abahamdeh";328000000
2725;"Beaverton";"OR";"USA";17-AUG-44;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Carolyne Nelson";328000000
2726;"Sooke";"BC";"Canada";14-OCT-16;"M";"$70K - $90K";"M";"Golden";"Professional";"Brian Alumbaugh";38000000
2727;"Imperial Beach";"CA";"USA";13-NOV-61;"S";"$50K - $70K";"F";"Bronze";"Skilled Manual";"David Ferguson";328000000
2728;"Richmond";"BC";"Canada";26-OCT-40;"M";"$150K +";"F";"Golden";"Professional";"Fred Zimmerman";38000000
2729;"Burien";"WA";"USA";26-AUG-55;"M";"$50K - $70K";"F";"Bronze";"Professional";"Harold Trujillo";328000000
2730;"Vancouver";"BC";"Canada";19-SEP-32;"S";"$50K - $70K";"M";"Bronze";"Manual";"Helen Wright";38000000
2731;"West Covina";"CA";"USA";23-AUG-56;"S";"$30K - $50K";"M";"Bronze";"Manual";"Thomas Okane";328000000
2732;"Bellingham";"WA";"USA";13-JUL-52;"S";"$10K - $30K";"F";"Normal";"Manual";"Nettie Guagliardo";328000000
2733;"Ladner";"BC";"Canada";13-JUL-40;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Tom Donathan";38000000
2734;"Pomona";"CA";"USA";15-MAY-14;"S";"$130K - $150K";"M";"Silver";"Management";"Philip Sanders";328000000
2735;"Chula Vista";"CA";"USA";24-FEB-17;"S";"$130K - $150K";"M";"Bronze";"Professional";"Tom Anaya";328000000
2736;"Altadena";"CA";"USA";17-JUN-24;"M";"$10K - $30K";"F";"Normal";"Manual";"Kathleen Sgambati";328000000
2737;"Renton";"WA";"USA";15-AUG-56;"M";"$50K - $70K";"F";"Bronze";"Professional";"Dewey Sponburg";328000000
2738;"Renton";"WA";"USA";02-JUN-43;"M";"$30K - $50K";"F";"Golden";"Manual";"Donna Applegate";328000000
2739;"West Covina";"CA";"USA";15-DEC-25;"M";"$110K - $130K";"F";"Golden";"Management";"Tina Baca";328000000
2740;"Portland";"OR";"USA";26-JUL-30;"S";"$50K - $70K";"M";"Silver";"Management";"Evelyn Wilson";328000000
2741;"Sedro Woolley";"WA";"USA";08-MAR-47;"S";"$70K - $90K";"M";"Bronze";"Professional";"Craig Kline";328000000
2742;"Olympia";"WA";"USA";18-OCT-39;"M";"$30K - $50K";"M";"Normal";"Manual";"Marilyn Lazo";328000000
2743;"San Andres";"DF";"Mexico";12-FEB-40;"S";"$30K - $50K";"F";"Bronze";"Clerical";"Aaron Quintan";126000000
2744;"Mill Valley";"CA";"USA";24-MAR-57;"M";"$50K - $70K";"F";"Golden";"Professional";"Kimbra Fowler";328000000
2745;"Issaquah";"WA";"USA";05-DEC-46;"S";"$30K - $50K";"M";"Bronze";"Professional";"Ralph Jones";328000000
2746;"Pomona";"CA";"USA";23-SEP-55;"S";"$130K - $150K";"M";"Silver";"Management";"Wilda Quisenberry";328000000
2747;"Coronado";"CA";"USA";24-MAY-41;"S";"$70K - $90K";"M";"Golden";"Professional";"Deborah Hoffman";328000000
2748;"Lincoln Acres";"CA";"USA";12-NOV-69;"S";"$50K - $70K";"M";"Bronze";"Professional";"George Leonard";328000000
2749;"Tixapan";"DF";"Mexico";19-OCT-31;"S";"$70K - $90K";"F";"Normal";"Professional";"Phyllis Sage";126000000
2750;"Renton";"WA";"USA";07-JUN-46;"M";"$10K - $30K";"F";"Normal";"Manual";"Elizabeth Heil";328000000
2751;"Glendale";"CA";"USA";13-OCT-10;"M";"$30K - $50K";"F";"Bronze";"Clerical";"Jack Fuller";328000000
2752;"Richmond";"BC";"Canada";26-FEB-53;"S";"$130K - $150K";"F";"Bronze";"Professional";"Dorothy Conway";38000000
2753;"Victoria";"BC";"Canada";22-NOV-47;"S";"$10K - $30K";"M";"Normal";"Manual";"Kelley Sizemore";38000000
2754;"Vancouver";"BC";"Canada";17-SEP-78;"S";"$30K - $50K";"F";"Silver";"Professional";"Graciela Konig";38000000
2755;"Royal Oak";"BC";"Canada";16-AUG-80;"S";"$70K - $90K";"M";"Bronze";"Professional";"Amanda Tucker";38000000
2756;"Bremerton";"WA";"USA";08-MAR-59;"M";"$30K - $50K";"F";"Bronze";"Management";"Larry Weeks";328000000
2757;"Glendale";"CA";"USA";14-JUN-38;"M";"$70K - $90K";"M";"Golden";"Professional";"Tim Kendrick";328000000
2758;"Newport Beach";"CA";"USA";06-FEB-74;"M";"$10K - $30K";"M";"Normal";"Manual";"Hansraji Topliss";328000000
2759;"Sedro Woolley";"WA";"USA";10-OCT-55;"M";"$30K - $50K";"M";"Silver";"Professional";"Robert Silber";328000000
2760;"Long Beach";"CA";"USA";20-JUL-34;"S";"$50K - $70K";"M";"Silver";"Management";"William Sparks";328000000
2761;"Colma";"CA";"USA";11-APR-48;"M";"$30K - $50K";"F";"Normal";"Manual";"Eric Eason";328000000
2762;"Albany";"OR";"USA";26-SEP-19;"S";"$70K - $90K";"M";"Bronze";"Professional";"Lawrence Roskey";328000000
2763;"Seattle";"WA";"USA";08-APR-49;"M";"$50K - $70K";"F";"Golden";"Management";"Wilfred Lutes";328000000
2764;"Issaquah";"WA";"USA";20-JUN-39;"S";"$70K - $90K";"F";"Bronze";"Professional";"Gery Scott";328000000
2765;"San Jose";"CA";"USA";25-MAR-33;"M";"$30K - $50K";"F";"Bronze";"Manual";"Bruce Wood";328000000
2766;"Guadalajara";"Jalisco";"Mexico";20-SEP-22;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Vonetta Bachicha";126000000
2767;"Lake Oswego";"OR";"USA";23-OCT-19;"S";"$10K - $30K";"M";"Normal";"Manual";"Jimmy King";328000000
2768;"Richmond";"CA";"USA";11-JUL-19;"S";"$30K - $50K";"F";"Bronze";"Manual";"Deborah Conti";328000000
2769;"Spokane";"WA";"USA";15-MAY-57;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Kimberlee Demott";328000000
2770;"Downey";"CA";"USA";07-SEP-50;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Heather Bowles";328000000
2771;"Renton";"WA";"USA";06-MAY-54;"M";"$30K - $50K";"M";"Normal";"Skilled Manual";"Barbara Duncan";328000000
2772;"San Diego";"CA";"USA";22-JUL-66;"M";"$50K - $70K";"F";"Bronze";"Professional";"Jens Braun";328000000
2773;"Milwaukie";"OR";"USA";26-JUL-76;"S";"$90K - $110K";"M";"Silver";"Professional";"Frank Cobb";328000000
2774;"Oak Bay";"BC";"Canada";14-OCT-74;"S";"$30K - $50K";"M";"Silver";"Clerical";"Mitch Milne";38000000
2775;"Lemon Grove";"CA";"USA";16-APR-17;"M";"$70K - $90K";"F";"Golden";"Professional";"Roger Tallant";328000000
2776;"Walla Walla";"WA";"USA";07-NOV-40;"M";"$90K - $110K";"F";"Golden";"Professional";"Michael Wood";328000000
2777;"Lebanon";"OR";"USA";10-FEB-23;"S";"$70K - $90K";"F";"Normal";"Professional";"Peter Makinano";328000000
2778;"Los Angeles";"CA";"USA";06-JUL-38;"M";"$30K - $50K";"F";"Silver";"Skilled Manual";"Ben McRae";328000000
2779;"Downey";"CA";"USA";13-SEP-30;"M";"$30K - $50K";"F";"Bronze";"Manual";"Mark Wintermantel";328000000
2780;"Langford";"BC";"Canada";03-FEB-68;"S";"$50K - $70K";"F";"Silver";"Professional";"Erryn Shellberg";38000000
2781;"Lemon Grove";"CA";"USA";05-JUN-25;"M";"$10K - $30K";"F";"Normal";"Manual";"Michael Cesena";328000000
2782;"Torrance";"CA";"USA";24-SEP-45;"M";"$70K - $90K";"F";"Bronze";"Management";"Maxine Alexander";328000000
2783;"Mill Valley";"CA";"USA";25-JUN-74;"S";"$30K - $50K";"F";"Silver";"Manual";"James Vaught";328000000
2784;"Burien";"WA";"USA";20-FEB-48;"M";"$70K - $90K";"F";"Golden";"Professional";"Robin Barnette";328000000
2785;"Port Hammond";"BC";"Canada";21-AUG-48;"M";"$30K - $50K";"M";"Bronze";"Manual";"Richard Winter";38000000
2786;"Port Hammond";"BC";"Canada";11-SEP-73;"M";"$30K - $50K";"M";"Bronze";"Management";"Lola Myers";38000000
2787;"Tacoma";"WA";"USA";19-APR-51;"M";"$30K - $50K";"F";"Golden";"Manual";"Betty Thompson";328000000
2788;"Beverly Hills";"CA";"USA";05-MAR-25;"S";"$130K - $150K";"F";"Bronze";"Management";"Chester Swanson";328000000
2789;"Metchosin";"BC";"Canada";16-FEB-79;"S";"$130K - $150K";"F";"Bronze";"Professional";"Patricia Joyce";38000000
2790;"Mexico City";"Mexico";"Mexico";02-FEB-39;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Jean Myles";126000000
2791;"Portland";"OR";"USA";01-MAR-14;"M";"$70K - $90K";"F";"Bronze";"Management";"Thomas Medina";328000000
2792;"Redmond";"WA";"USA";17-JUL-69;"S";"$70K - $90K";"M";"Bronze";"Professional";"Daniel Salka";328000000
2793;"Grossmont";"CA";"USA";28-AUG-26;"S";"$30K - $50K";"M";"Bronze";"Manual";"Elizabeth Mason";328000000
2794;"Lakewood";"CA";"USA";10-JUN-62;"S";"$30K - $50K";"M";"Normal";"Management";"Danielle Jones";328000000
2795;"Los Angeles";"CA";"USA";14-MAY-15;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Nattie England";328000000
2796;"Vancouver";"BC";"Canada";05-APR-11;"M";"$50K - $70K";"F";"Bronze";"Professional";"Dorothy Warren";38000000
2797;"Cliffside";"BC";"Canada";22-DEC-31;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Ruth Morrow";38000000
2798;"Oregon City";"OR";"USA";12-NOV-13;"M";"$30K - $50K";"M";"Bronze";"Manual";"Tiffany Pacheco";328000000
2799;"Santa Monica";"CA";"USA";10-MAY-74;"S";"$90K - $110K";"F";"Bronze";"Management";"Gladys Powell";328000000
2800;"Torrance";"CA";"USA";02-SEP-11;"M";"$30K - $50K";"F";"Silver";"Manual";"Nicole Albrecht";328000000
